filename,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
text1226,0.021220159,0.472148541,0.045092838,0.023872679,0.023872679,0.023872679,0.25729443,0.037135279,0.053050398,0.042440318
text708,0.021148036,0.039274924,0.386706949,0.036253776,0.111782477,0.054380665,0.01510574,0.024169184,0.280966767,0.03021148
text726,0.020905923,0.024390244,0.041811847,0.020905923,0.059233449,0.052264808,0.167247387,0.554006969,0.031358885,0.027874564
text505,0.020895522,0.092537313,0.050746269,0.032835821,0.03880597,0.08358209,0.146268657,0.101492537,0.382089552,0.050746269
text737,0.020863309,0.026618705,0.017985612,0.028057554,0.410071942,0.049640288,0.092805755,0.033093525,0.253956835,0.066906475
text1151,0.020833333,0.145833333,0.064583333,0.025,0.033333333,0.035416667,0.41875,0.15625,0.064583333,0.035416667
text860,0.020642202,0.213302752,0.03440367,0.181192661,0.064220183,0.018348624,0.373853211,0.027522936,0.018348624,0.048165138
text762,0.020527859,0.208211144,0.020527859,0.055718475,0.029325513,0.046920821,0.513196481,0.023460411,0.046920821,0.035190616
text666,0.020512821,0.023076923,0.094871795,0.015384615,0.082051282,0.597435897,0.030769231,0.038461538,0.035897436,0.061538462
text183,0.020484171,0.219739292,0.040968343,0.052141527,0.033519553,0.027932961,0.022346369,0.51396648,0.031657356,0.037243948
text352,0.020325203,0.368563686,0.081300813,0.117886179,0.119241192,0.063685637,0.020325203,0.029810298,0.143631436,0.035230352
text212,0.020253165,0.035443038,0.02278481,0.025316456,0.088607595,0.663291139,0.02278481,0.040506329,0.048101266,0.032911392
text430,0.02020202,0.098484848,0.601010101,0.03030303,0.04040404,0.04040404,0.050505051,0.012626263,0.080808081,0.025252525
text1221,0.020179372,0.056053812,0.378923767,0.01793722,0.114349776,0.062780269,0.022421525,0.235426009,0.051569507,0.040358744
text1234,0.020179372,0.022421525,0.01793722,0.02690583,0.024663677,0.047085202,0.724215247,0.038116592,0.044843049,0.033632287
text616,0.020176545,0.128625473,0.035308953,0.426229508,0.238335435,0.047919294,0.018915511,0.023959647,0.023959647,0.036569987
text1253,0.020172911,0.069164265,0.025936599,0.587896254,0.025936599,0.034582133,0.083573487,0.057636888,0.07204611,0.023054755
text747,0.020118343,0.206508876,0.042011834,0.009467456,0.04260355,0.034319527,0.017751479,0.016568047,0.6,0.010650888
text1092,0.02,0.098,0.02,0.636,0.016,0.02,0.056,0.036,0.034,0.064
text710,0.01984127,0.029761905,0.01984127,0.017857143,0.06547619,0.06547619,0.119047619,0.613095238,0.035714286,0.013888889
text619,0.01978022,0.050549451,0.134065934,0.024175824,0.375824176,0.156043956,0.035164835,0.125274725,0.043956044,0.035164835
text649,0.019736842,0.157894737,0.023026316,0.644736842,0.029605263,0.016447368,0.039473684,0.023026316,0.023026316,0.023026316
text1180,0.019638649,0.025137471,0.123330715,0.013354281,0.310290652,0.124116261,0.051060487,0.021995287,0.300864101,0.010212097
text1399,0.019607843,0.019607843,0.032679739,0.032679739,0.032679739,0.023965142,0.675381264,0.05664488,0.089324619,0.017429194
text42,0.019575856,0.381729201,0.110929853,0.024469821,0.044045677,0.042414356,0.086460033,0.052202284,0.172920065,0.065252855
text1405,0.019565217,0.215217391,0.067391304,0.2,0.084782609,0.026086957,0.043478261,0.123913043,0.136956522,0.082608696
text773,0.019543974,0.022801303,0.022801303,0.039087948,0.058631922,0.058631922,0.615635179,0.074918567,0.026058632,0.061889251
text469,0.019543974,0.015200869,0.768729642,0.016286645,0.04451683,0.061889251,0.010857763,0.017372421,0.030401737,0.015200869
text559,0.019390582,0.033240997,0.022160665,0.238227147,0.238227147,0.060941828,0.03601108,0.085872576,0.141274238,0.12465374
text333,0.019305019,0.018018018,0.087516088,0.01029601,0.019305019,0.741312741,0.01029601,0.028314028,0.042471042,0.023166023
text1026,0.019230769,0.0625,0.041666667,0.020833333,0.051282051,0.076923077,0.056089744,0.267628205,0.373397436,0.030448718
text626,0.019178082,0.383561644,0.019178082,0.279452055,0.098630137,0.016438356,0.043835616,0.065753425,0.04109589,0.032876712
text414,0.019178082,0.156164384,0.016438356,0.58630137,0.060273973,0.032876712,0.043835616,0.038356164,0.024657534,0.021917808
text1293,0.01910828,0.022292994,0.054140127,0.022292994,0.340764331,0.111464968,0.02866242,0.156050955,0.149681529,0.095541401
text676,0.019083969,0.046148508,0.220680083,0.0111034,0.256419153,0.075988897,0.006592644,0.004510756,0.337265788,0.022206801
text1369,0.019077901,0.3354531,0.023847377,0.112877583,0.046104928,0.036565978,0.317965024,0.031796502,0.023847377,0.052464229
text108,0.019064125,0.221837088,0.046793761,0.183708839,0.041594454,0.017331023,0.025996534,0.019064125,0.36915078,0.055459272
text1259,0.018987342,0.246835443,0.021097046,0.048523207,0.025316456,0.044303797,0.504219409,0.018987342,0.054852321,0.016877637
text260,0.018957346,0.011058452,0.037914692,0.011058452,0.097946288,0.734597156,0.012638231,0.025276461,0.025276461,0.025276461
text496,0.018923103,0.783072424,0.018751075,0.041114743,0.015654567,0.012902116,0.046275589,0.026664373,0.03371753,0.00292448
text431,0.018666667,0.056,0.653333333,0.034666667,0.029333333,0.032,0.032,0.024,0.096,0.024
text487,0.018547141,0.29366306,0.017001546,0.088098918,0.026275116,0.018547141,0.046367852,0.401854714,0.071097372,0.018547141
text1058,0.018518519,0.035612536,0.038461538,0.014245014,0.081196581,0.03988604,0.561253561,0.055555556,0.072649573,0.082621083
text1298,0.018484288,0.469500924,0.06284658,0.027726433,0.073937153,0.057301294,0.033271719,0.085027726,0.149722736,0.022181146
text490,0.018461538,0.461538462,0.036923077,0.16,0.027692308,0.030769231,0.113846154,0.043076923,0.08,0.027692308
text219,0.018450185,0.027060271,0.809348093,0.020910209,0.018450185,0.022140221,0.013530135,0.014760148,0.038130381,0.017220172
text199,0.018309859,0.012676056,0.047887324,0.011267606,0.349295775,0.046478873,0.015492958,0.276056338,0.109859155,0.112676056
text981,0.018292683,0.097560976,0.045731707,0.042682927,0.021341463,0.033536585,0.612804878,0.042682927,0.030487805,0.054878049
text429,0.018292683,0.067073171,0.579268293,0.100609756,0.033536585,0.051829268,0.06097561,0.033536585,0.033536585,0.021341463
text481,0.018223235,0.138952164,0.066059226,0.578587699,0.027334852,0.025056948,0.022779043,0.029612756,0.054669704,0.038724374
text1210,0.018181818,0.022134387,0.036363636,0.028458498,0.387351779,0.039525692,0.018181818,0.192885375,0.011857708,0.245059289
text214,0.01814882,0.032667877,0.772232305,0.012704174,0.032667877,0.045372051,0.00907441,0.010889292,0.04446461,0.021778584
text691,0.018134715,0.025906736,0.028497409,0.015544041,0.038860104,0.046632124,0.17357513,0.582901554,0.056994819,0.012953368
text780,0.017985612,0.553956835,0.025179856,0.082733813,0.04676259,0.032374101,0.100719424,0.025179856,0.043165468,0.071942446
text582,0.01793722,0.421524664,0.038116592,0.356502242,0.038116592,0.015695067,0.020179372,0.01793722,0.053811659,0.020179372
text1254,0.01793722,0.127055306,0.047832586,0.041853513,0.207772795,0.011958146,0.034379671,0.09715994,0.062780269,0.351270553
text1232,0.017766497,0.604060914,0.025380711,0.035532995,0.063451777,0.030456853,0.116751269,0.02284264,0.050761421,0.032994924
text421,0.017766497,0.027072758,0.762267343,0.007614213,0.088832487,0.041455161,0.005076142,0.011844332,0.01607445,0.021996616
text181,0.017699115,0.02359882,0.053097345,0.026548673,0.017699115,0.737463127,0.020648968,0.026548673,0.041297935,0.03539823
text858,0.01754386,0.067251462,0.333333333,0.029239766,0.16374269,0.096491228,0.020467836,0.020467836,0.213450292,0.038011696
text856,0.017492711,0.034985423,0.058309038,0.020408163,0.072886297,0.527696793,0.037900875,0.069970845,0.128279883,0.032069971
text590,0.01744186,0.014534884,0.152616279,0.010174419,0.110465116,0.042151163,0.040697674,0.026162791,0.569767442,0.015988372
text1240,0.017432647,0.370839937,0.071315372,0.030110935,0.215530903,0.083993661,0.009508716,0.026941363,0.160063391,0.014263074
text1425,0.017208413,0.391969407,0.04206501,0.03250478,0.04206501,0.030592734,0.248565966,0.103250478,0.061185468,0.030592734
text654,0.017186505,0.698281349,0.049649905,0.063017187,0.007638447,0.015913431,0.046467218,0.034373011,0.057924889,0.009548059
text270,0.017156863,0.026960784,0.075980392,0.034313725,0.073529412,0.651960784,0.031862745,0.019607843,0.041666667,0.026960784
text633,0.017114914,0.017114914,0.026894866,0.100244499,0.058679707,0.215158924,0.02200489,0.024449878,0.498777506,0.019559902
text796,0.017073171,0.051219512,0.031707317,0.041463415,0.043902439,0.053658537,0.663414634,0.019512195,0.03902439,0.03902439
text357,0.016908213,0.060386473,0.306763285,0.031400966,0.265700483,0.164251208,0.02173913,0.028985507,0.072463768,0.031400966
text217,0.016768293,0.013719512,0.81402439,0.028963415,0.012195122,0.030487805,0.013719512,0.018292683,0.038109756,0.013719512
text1250,0.016759777,0.027932961,0.055865922,0.089385475,0.044692737,0.027932961,0.078212291,0.108938547,0.069832402,0.480446927
text1276,0.016752577,0.019329897,0.050257732,0.014175258,0.274484536,0.354381443,0.024484536,0.172680412,0.048969072,0.024484536
text16,0.016666667,0.252083333,0.035416667,0.0625,0.035416667,0.095833333,0.360416667,0.027083333,0.089583333,0.025
text1353,0.016666667,0.010416667,0.033333333,0.014583333,0.035416667,0.777083333,0.014583333,0.045833333,0.020833333,0.03125
text279,0.016632722,0.009164969,0.886512786,0.003620729,0.028060647,0.015161801,0.006223127,0.00610998,0.01572754,0.012785698
text1060,0.016438356,0.032876712,0.021917808,0.030136986,0.126027397,0.024657534,0.649315068,0.032876712,0.024657534,0.04109589
text877,0.016431925,0.108763693,0.047730829,0.036776213,0.205790297,0.027386541,0.011737089,0.236306729,0.294209703,0.01486698
text515,0.016166282,0.032332564,0.03926097,0.027713626,0.508083141,0.027713626,0.011547344,0.217090069,0.073903002,0.046189376
text653,0.016140351,0.73754386,0.040701754,0.034385965,0.014736842,0.014035088,0.030877193,0.025263158,0.074385965,0.011929825
text385,0.016055046,0.160550459,0.025229358,0.064220183,0.038990826,0.036697248,0.495412844,0.013761468,0.121559633,0.027522936
text754,0.016032064,0.014028056,0.064128257,0.018036072,0.573146293,0.062124248,0.016032064,0.114228457,0.096192385,0.026052104
text707,0.016018307,0.029748284,0.077803204,0.016018307,0.098398169,0.647597254,0.025171625,0.025171625,0.013729977,0.050343249
text102,0.015942029,0.052173913,0.01884058,0.055072464,0.191304348,0.017391304,0.020289855,0.110144928,0.044927536,0.473913043
text361,0.015920398,0.015920398,0.668656716,0.009950249,0.022885572,0.069651741,0.051741294,0.039800995,0.051741294,0.053731343
text651,0.015873016,0.014550265,0.03042328,0.042328042,0.03968254,0.031746032,0.014550265,0.068783069,0.071428571,0.670634921
text142,0.015756303,0.06092437,0.380252101,0.014705882,0.219537815,0.067226891,0.010504202,0.035714286,0.174369748,0.021008403
text324,0.015642458,0.02122905,0.798882682,0.015642458,0.026815642,0.027932961,0.01452514,0.016759777,0.041340782,0.02122905
text41,0.015592942,0.00738613,0.029134181,0.004513746,0.219121871,0.143619204,0.057858022,0.455888387,0.055395979,0.011489536
text67,0.015533981,0.019417476,0.046601942,0.161165049,0.306796117,0.060194175,0.025242718,0.114563107,0.104854369,0.145631068
text344,0.015479876,0.365325077,0.067079463,0.067079463,0.133126935,0.034055728,0.057791538,0.019607843,0.208462332,0.031991744
text573,0.015414258,0.105973025,0.021194605,0.208092486,0.02504817,0.015414258,0.543352601,0.02504817,0.028901734,0.011560694
text638,0.015384615,0.023076923,0.051282051,0.015384615,0.035897436,0.764102564,0.028205128,0.020512821,0.023076923,0.023076923
text242,0.015163002,0.192570129,0.046247157,0.095526914,0.046247157,0.054586808,0.154662623,0.092494314,0.272175891,0.030326005
text1059,0.01511879,0.049676026,0.028077754,0.056155508,0.034557235,0.030237581,0.654427646,0.047516199,0.041036717,0.043196544
text354,0.015009381,0.521575985,0.064727955,0.042213884,0.119136961,0.0684803,0.030018762,0.033771107,0.088180113,0.016885553
text700,0.014914243,0.011931394,0.041759881,0.01715138,0.018642804,0.853094705,0.008202834,0.004474273,0.01715138,0.012677107
text345,0.014802632,0.315789474,0.085526316,0.027960526,0.080592105,0.179276316,0.090460526,0.023026316,0.148026316,0.034539474
text19,0.014687882,0.321909425,0.090575275,0.080783354,0.197062424,0.096695226,0.025703794,0.023255814,0.05752754,0.091799266
text10,0.014669927,0.364303178,0.061124694,0.024449878,0.06601467,0.061124694,0.019559902,0.06601467,0.293398533,0.029339853
text1390,0.014285714,0.025,0.029285714,0.005,0.178571429,0.707857143,0.004285714,0.01,0.016428571,0.009285714
text776,0.01417004,0.111336032,0.064777328,0.05465587,0.147773279,0.141700405,0.285425101,0.115384615,0.032388664,0.032388664
text645,0.014128728,0.050235479,0.599686028,0.039246468,0.029827316,0.127158556,0.04866562,0.018838305,0.040816327,0.031397174
text610,0.014018692,0.018691589,0.044392523,0.021028037,0.039719626,0.764018692,0.01635514,0.03271028,0.025700935,0.023364486
text1285,0.014010508,0.028021016,0.07530648,0.014010508,0.19089317,0.583187391,0.019264448,0.029772329,0.028021016,0.017513135
text733,0.014,0.028,0.026,0.018,0.044,0.086,0.016,0.662,0.084,0.022
text1105,0.013923014,0.475020475,0.060606061,0.024570025,0.041769042,0.142506143,0.014742015,0.089271089,0.12039312,0.017199017
text255,0.013736264,0.03021978,0.054945055,0.019230769,0.041208791,0.700549451,0.054945055,0.016483516,0.052197802,0.016483516
text248,0.013477089,0.214285714,0.199460916,0.092991914,0.129380054,0.080862534,0.022911051,0.033692722,0.150943396,0.061994609
text750,0.013232514,0.153119093,0.075614367,0.039697543,0.041587902,0.056710775,0.529300567,0.026465028,0.039697543,0.024574669
text112,0.013015184,0.078091106,0.206073753,0.036876356,0.273318872,0.039045553,0.026030369,0.078091106,0.151843818,0.097613883
text518,0.012906557,0.023231802,0.80588539,0.010841507,0.041300981,0.042849768,0.01135777,0.018069179,0.022199277,0.01135777
text1222,0.012765957,0.029787234,0.061702128,0.025531915,0.019148936,0.723404255,0.017021277,0.042553191,0.042553191,0.025531915
text452,0.012727273,0.032727273,0.730909091,0.043636364,0.023636364,0.054545455,0.018181818,0.021818182,0.045454545,0.016363636
text1372,0.012411348,0.026595745,0.021276596,0.010638298,0.030141844,0.835106383,0.014184397,0.014184397,0.021276596,0.014184397
text87,0.012311136,0.015109121,0.014549524,0.011191942,0.508114158,0.064353665,0.090095132,0.201454952,0.040850588,0.041969782
text685,0.012253233,0.024506467,0.03539823,0.007488087,0.019060585,0.029271613,0.008168822,0.791014295,0.055820286,0.01701838
text1104,0.012084592,0.203927492,0.095166163,0.132930514,0.039274924,0.010574018,0.081570997,0.132930514,0.03021148,0.261329305
text240,0.012084592,0.019637462,0.042296073,0.012084592,0.101208459,0.725075529,0.00755287,0.00755287,0.054380665,0.018126888
text1264,0.012079379,0.130284728,0.060396894,0.025884383,0.473684211,0.045729077,0.00949094,0.107851596,0.11216566,0.022433132
text792,0.012048193,0.022088353,0.068273092,0.020080321,0.574297189,0.072289157,0.016064257,0.098393574,0.098393574,0.018072289
text1284,0.011784512,0.025252525,0.038720539,0.018518519,0.074074074,0.727272727,0.015151515,0.037037037,0.023569024,0.028619529
text65,0.010989011,0.045525903,0.01255887,0.062794349,0.119309262,0.020408163,0.020408163,0.175824176,0.130298273,0.40188383
text918,0.010781671,0.017520216,0.032345013,0.022911051,0.200808625,0.09703504,0.016172507,0.040431267,0.529649596,0.032345013
text1136,0.010516252,0.41873805,0.034416826,0.137667304,0.041108987,0.013384321,0.164435946,0.130975143,0.021032505,0.027724665
text622,0.010238908,0.027303754,0.112627986,0.013651877,0.129692833,0.046075085,0.034129693,0.034129693,0.57337884,0.018771331
text71,0.010174419,0.091569767,0.042877907,0.02252907,0.470930233,0.047238372,0.006540698,0.118459302,0.14244186,0.047238372
text498,0.01000366,0.008173722,0.899841405,0.0029279,0.031230938,0.014029523,0.006221788,0.003415884,0.012443577,0.011711602
text882,0.009628611,0.022008253,0.034387895,0.035763411,0.16781293,0.088033012,0.019257221,0.056396149,0.554332875,0.012379642
text1295,0.009345794,0.063551402,0.046728972,0.028971963,0.571962617,0.08317757,0.011214953,0.06728972,0.045794393,0.071962617
text323,0.00913242,0.011415525,0.864155251,0.01369863,0.012557078,0.023972603,0.020547945,0.010273973,0.017123288,0.017123288
text993,0.008982036,0.157684631,0.01497006,0.041916168,0.219560878,0.013972056,0.411177645,0.084830339,0.017964072,0.028942116
text684,0.008833922,0.019434629,0.021201413,0.019434629,0.053003534,0.120141343,0.010600707,0.660777385,0.067137809,0.019434629
text1164,0.008486563,0.291371994,0.048090523,0.035360679,0.291371994,0.024045262,0.181046676,0.038189533,0.060820368,0.021216407
text379,0.007239819,0.048868778,0.018099548,0.068778281,0.104072398,0.027149321,0.56199095,0.031674208,0.05520362,0.076923077
text317,0.007182761,0.011173184,0.739026337,0.008778931,0.114924182,0.042298484,0.008778931,0.013567438,0.033519553,0.0207502
text325,0.006756757,0.043918919,0.779279279,0.02027027,0.02027027,0.024774775,0.016891892,0.02027027,0.046171171,0.021396396
